lane_1,lane_2,lane_3,lane_4
67.03522,65.81743,67.12367,32.71839
66.865974,66.53231,67.08134,41.732502
65.2692,65.63923,65.57108,41.833805
66.830696,66.022835,66.94808,49.75438
65.56031,65.1668,66.712494,50.797253
64.872,65.47621,66.38079,49.965595
65.85929,65.26809,65.46566,49.855606
66.51138,66.09805,67.16495,50.479454
65.21809,66.181305,65.8287,48.56904
66.751274,66.46359,66.00163,51.790516
65.22109,65.27572,67.04187,52.167946
67.64679,65.35337,66.240265,52.000935
66.90369,65.08781,66.383484,51.635815
65.95027,65.27445,66.67702,50.776093
67.83456,65.673676,66.36276,51.943615
64.74489,64.07544,65.13543,35.20595
65.173996,65.50455,66.00306,28.267597
63.21621,64.04247,65.201195,25.319221
64.83011,64.627075,66.049126,22.996122
63.953552,63.838017,60.080677,15.508643
64.45362,65.42809,65.011024,18.638037
65.51763,63.52427,67.128456,30.990562
66.27076,63.05771,66.189224,27.546608
64.57297,64.00403,66.80763,27.509184
65.18757,63.51704,67.42132,21.620392
66.45608,65.00833,67.89794,22.929071
65.76567,64.875984,66.64778,20.563097
62.657776,63.166588,66.6822,21.33998
52.92648,63.125736,67.49598,23.638626
34.591938,62.114788,66.80833,23.831333
30.725233,63.828773,67.528175,29.973402
24.78232,64.369286,67.57826,29.871853
22.607502,63.076576,66.506615,29.743301
20.291485,59.498924,66.98722,27.110523
21.162085,58.282406,68.5028,24.542582
17.791843,58.513596,69.21176,23.503674
26.45581,61.438698,67.803185,21.258785
18.90624,56.431984,67.728355,19.711931
20.609066,50.627876,68.83016,21.667711
21.131828,48.248325,68.230705,16.044388
20.66638,56.477375,69.243744,25.046738
23.19347,57.96437,65.88384,22.710964
23.064152,61.9141,67.20485,26.978085
20.656418,61.601616,66.24391,21.374468
28.474577,59.521572,61.880352,18.300024
23.798225,64.2136,67.14135,26.045006
28.63893,65.48135,68.32682,38.105965
29.017977,64.15709,66.08562,40.159008
43.90137,64.399895,67.53218,32.58144
58.367607,65.61002,69.0958,31.354992
66.6032,65.686584,67.66595,33.441284
67.108116,65.07466,67.33646,32.877495
68.591835,67.40963,67.479385,45.766346
67.98564,66.13776,65.771645,51.38922
67.711395,66.15049,66.06877,52.036568
67.65469,66.33327,67.5333,52.177967
67.67302,66.52229,68.31181,51.22154
67.90201,67.214966,66.96212,50.201317
67.17615,66.49864,67.14046,48.8679
67.40118,67.11503,67.73357,49.196514
67.20421,66.22218,67.45172,48.314144
66.81355,67.53865,67.153305,51.539444
67.50547,66.98532,67.65878,52.585655
68.65759,68.04688,67.60975,57.38901
66.66584,67.24469,66.5728,54.357273
66.38103,67.312065,67.980156,55.245487
68.271904,66.98567,67.62735,54.476433
66.75715,68.13244,67.33517,57.48541
67.88645,65.979454,66.17604,54.013348
66.19701,66.04304,62.419815,52.85368
68.33713,66.850464,65.8063,54.26333
67.70062,66.90824,61.894356,54.558743
68.83879,66.89572,61.727856,53.67483
65.46225,66.75931,66.29979,53.013916
69.334274,66.79367,64.1444,55.55846
68.37086,66.39923,66.30103,56.145565
66.69099,65.997795,65.18286,55.016075
68.24923,66.825836,66.55869,56.241978
67.75135,66.54872,66.10533,54.69089
68.52975,65.9999,67.54291,56.549133
68.0353,65.69805,66.34984,55.89954
67.84297,66.303215,68.116714,54.353752
67.25189,65.99226,65.5906,56.439873
67.351715,66.087746,67.009285,55.14994
67.86811,66.44882,67.7198,54.47869
66.959595,66.711754,67.85972,56.653442
68.270836,66.577614,67.61849,56.258564
67.46904,67.203804,67.850006,57.576237
68.3383,67.07298,67.86684,55.38601
66.64808,66.71745,61.951935,57.03638
68.42533,67.79014,65.0722,56.878906
67.161896,67.52974,65.09898,57.99815
67.10156,67.362144,64.91279,57.62565
66.586136,62.80188,63.3247,51.97157
67.94724,66.824036,63.944424,57.13277
65.82182,66.38006,63.378624,57.06103
68.70999,66.525505,61.352413,57.71966
66.30991,66.34078,66.1857,55.91252
66.435036,66.430954,65.79462,56.652027
67.66204,67.1183,64.99649,56.04173
65.036545,67.27322,62.423946,58.128403
69.65334,67.72095,58.841206,58.746502
65.83645,68.1245,62.712677,60.656
63.77897,66.12756,55.724117,57.43721
65.60571,67.78856,64.34129,57.6104
65.7249,67.24977,67.30306,59.717293
66.94399,64.696,65.68534,57.97325
66.96796,67.04888,66.894165,58.792854
65.82803,66.30568,64.85419,58.677834
64.670334,65.868225,65.98198,59.261917
67.1647,66.80759,66.87552,60.05819
67.01803,66.38854,66.791374,58.240364
64.63759,65.575584,66.74072,58.313847
62.949696,67.007,66.50129,59.409687
67.43081,67.45395,67.63723,60.27641
67.77421,64.75709,62.612812,59.307148
66.45752,66.17066,66.62971,61.470203
63.18172,66.42813,68.07208,60.95697
63.000782,65.750465,61.86268,54.5203
64.829254,66.9556,66.86716,59.84095
65.475075,65.70049,65.871635,61.72705
64.01988,64.59905,65.517105,60.780197
60.714676,64.650185,64.71709,58.797977
66.17065,67.20778,68.03147,61.961746
62.42307,66.16983,63.589756,57.568645
65.55762,68.80707,65.62955,59.870625
62.760246,67.38195,66.0223,59.724052
67.94959,61.71938,67.00245,59.66301
62.17321,64.43193,57.056698,59.76625
61.807774,66.574646,65.914734,58.010303
64.5999,66.32025,65.009735,59.045013
58.378784,66.76823,65.64955,59.851498
62.03569,64.47783,65.55714,63.29836
57.792877,64.53651,68.23721,58.703686
61.362667,66.7506,67.42995,58.480145
60.895,64.21928,65.40415,61.388866
59.900337,65.27151,64.007774,59.89677
65.245544,63.77701,67.75919,57.920094
66.38489,66.562164,68.58583,57.54495
63.078648,66.81325,65.814186,56.75409
65.03303,64.818405,65.758995,58.179382
56.204807,65.64039,67.89782,57.331867
57.098637,66.606834,68.91625,58.100006
56.915222,65.03178,60.96512,59.98645
65.43944,68.50621,67.34788,59.702602
51.79174,65.69965,67.23291,54.773956
56.478313,67.76889,64.63914,53.618362
60.101727,64.80325,66.08467,56.192745
56.63513,66.49278,66.54422,59.058598
58.075188,64.00905,59.465015,57.32432
64.28281,64.01266,63.492897,58.139687
64.99874,66.12861,68.03092,58.105633
59.314068,60.014534,61.888878,52.84833
62.978207,65.24527,68.68342,55.6046
62.27654,66.99548,66.603485,58.18348
64.828415,65.319695,64.67361,58.402267
62.871986,64.69578,67.756165,57.105343
60.575233,63.113277,68.84383,57.643806
64.42201,64.2476,67.60125,48.89768
61.476665,63.545887,65.9628,54.459503
63.112522,62.89299,65.03825,49.644318
61.858124,65.63974,66.35957,51.64544
61.95754,63.73235,66.3099,51.053696
61.332203,63.792603,66.21339,53.29323
62.44891,62.315517,67.63185,54.12217
62.239517,63.83815,68.79404,56.35641
60.53242,64.94569,67.88316,58.833385
60.69463,63.783276,67.01133,55.163315
64.5069,62.594307,67.297615,55.23962
64.01048,62.558044,67.71899,57.17326
64.85949,58.868073,67.66597,56.491814
62.916965,63.80817,67.82261,57.466316
61.551643,61.332188,61.77045,58.077015
64.39421,62.61699,66.65949,59.078865
64.81216,61.90414,66.88074,57.110374
65.938515,64.773796,67.69337,57.666027
62.960514,64.334526,67.40806,58.011227
61.91405,64.61828,67.028694,57.826828
65.8053,65.09681,67.225716,57.764225
64.889755,64.44296,66.78131,56.909
66.38364,65.64751,68.09597,58.85014
65.2581,64.01193,66.94954,56.59352
67.61775,66.482285,68.254715,57.27047
64.9802,64.72539,66.0856,56.297363
66.4149,64.33832,66.823395,55.71846
65.46448,64.89217,67.73646,53.346436
66.04997,64.99439,66.98962,54.02216
67.71753,63.312122,66.84939,53.848804
65.523254,64.35321,66.26846,54.306595
67.99957,65.18392,65.40972,55.820415
67.23722,65.54758,65.04762,54.10344
66.98124,65.203575,63.772324,53.50066
68.72704,65.43638,64.54473,52.060207
67.42032,60.797253,57.166214,47.497864
69.73614,65.50293,59.716568,53.106308
68.629715,62.54186,39.038036,50.796234
69.53734,66.69848,43.39139,50.61272
69.58679,66.664764,46.584656,50.61537
69.129234,66.02352,38.28507,51.98158
68.94942,64.20433,22.363873,50.01116
69.28026,67.50055,27.51666,51.01384
67.56519,65.92206,21.362818,50.352524
68.401634,65.497856,16.454613,47.97993
67.71066,67.28337,19.115635,52.05562
65.203575,62.496506,16.234638,52.293514
68.463356,66.562546,17.42942,55.846004
66.57175,65.75971,17.292135,54.96
66.92611,66.324,18.111122,55.31473
64.95585,65.9224,20.280886,55.171967
68.306885,66.089745,23.540716,52.841232
66.30498,66.280975,21.890629,52.976734
67.60392,66.02147,17.192919,54.060352
64.67064,66.451485,19.479755,56.379734
14.937775,26.160427,2.1616917,15.214787
15.192595,20.790415,8.264927,11.836133
9.485241,13.212966,7.8278418,7.0387735
61.886932,52.025784,27.142508,30.373573
10.821592,17.085506,2.020833,5.3841476
8.462697,12.437905,3.799227,5.1712875
63.907097,56.300102,22.938402,48.61251
62.38601,59.917274,16.81634,49.957504
62.910297,60.69695,8.897044,51.653847
61.716602,64.028244,10.688393,52.82283
63.51761,62.56964,8.735333,47.679222
66.1502,65.11978,15.789039,49.458237
65.960304,64.704445,15.219419,51.08166
64.82894,64.79362,18.848608,48.89624
63.299374,64.97267,17.940964,48.160526
64.245026,65.77159,24.155508,49.868843
64.53677,64.2594,20.49397,38.126328
63.03634,64.50129,24.488037,34.91943
64.096825,63.421265,21.01325,31.367197
63.097702,64.91015,18.820944,36.022324
61.722935,65.23572,21.940424,39.41132
65.974754,66.57039,23.699482,46.03118
63.349262,63.7438,24.533031,36.778175
64.51964,67.13288,42.96237,44.882946
64.7367,67.04019,64.06637,47.688354
62.377388,66.85941,68.065834,47.920673
64.44943,65.95822,68.0505,45.67424
64.00381,64.68736,67.726746,45.915234
64.430855,65.072845,67.8608,48.70317
65.272545,65.55111,66.43812,47.856464
64.50411,65.52646,65.54536,47.59809
65.02985,65.36452,65.730415,46.024857
65.06376,65.74865,66.03747,47.90816
65.78867,66.413475,63.823227,46.303425
64.55859,66.86559,65.153244,48.51553
65.30255,66.273155,64.2098,46.150597
65.90524,66.32007,64.96873,48.053665
65.22402,64.87035,66.36484,46.19192
65.76329,67.05185,65.90744,46.198563
66.03406,66.93318,66.590225,46.935074
66.48182,66.96364,66.798134,45.7941
66.75159,66.23546,64.46448,48.437576
65.74983,67.49266,66.34335,50.46077
66.09872,65.36313,66.844505,50.513298
65.816925,66.62851,66.268906,47.9576
66.85174,67.29489,66.849655,49.38803
65.05955,66.17075,65.61261,50.04388
16.677696,26.292776,21.622921,14.121337
15.35922,20.1731,15.692286,10.471983
9.256041,12.777621,9.80671,6.592042
5.6380863,8.343489,6.344872,4.5469084
3.243245,5.4358797,4.005569,3.1642318
1.8608078,3.6587813,2.4973006,2.252077
60.875282,58.270794,61.016926,47.54515
59.61051,60.104355,60.9175,46.042526
63.645836,62.584385,63.70303,47.190327
64.26495,64.557755,63.393147,47.02713
67.06157,65.92925,63.96083,50.25651
65.19315,66.357445,65.192215,48.012928
65.27411,67.041725,66.32973,49.809868
66.35554,66.32401,65.747955,50.157272
66.165054,66.961426,66.4997,51.07518
67.62678,66.71535,66.86204,51.004044
65.85395,66.70429,66.74767,49.95346
66.00474,65.83565,65.89512,48.41176
68.10842,67.47726,66.38178,50.97326
66.738594,67.353745,65.55199,51.617214
65.36366,66.418976,65.57615,50.495876
65.45372,67.22806,65.17798,51.259205
66.821594,66.56238,65.976555,50.933796
65.11354,66.02391,63.80129,50.852524
65.96077,66.297745,65.89619,50.522446
65.790825,67.53312,66.78091,51.74502
63.19186,66.24245,65.993004,49.39379
66.14666,66.72466,66.63955,50.273643
67.12064,66.44645,66.9343,52.09722
67.23175,65.52456,64.40036,48.69547
66.90374,65.84112,65.00712,43.179462
66.94062,63.006496,59.6609,49.91916
62.582508,65.94336,66.043816,47.842716
66.041824,66.160576,64.9776,50.22522
44.232063,64.61921,63.616764,50.625427
39.647144,66.40868,65.50209,51.971554
35.737385,65.46288,65.09431,51.49088
31.63857,60.630043,62.026466,46.166283
35.79908,65.023575,67.068474,49.665592
26.359121,64.90072,66.86621,48.65967
23.530664,64.50751,66.26049,49.27431
23.210632,64.76403,67.04705,48.223633
20.794296,65.284645,66.261055,50.09451
27.603035,66.6301,67.00995,51.111095
26.300499,63.94449,65.82124,30.838017
27.568707,64.909035,66.72223,27.63561
24.23012,64.70337,65.51295,32.832333
22.375587,64.4236,66.57311,33.410614
21.776697,62.389797,67.00934,31.358553
23.119928,63.059036,67.39729,28.28979
22.61956,63.767673,68.4366,27.640705
28.598984,63.676132,67.17521,26.198061
20.664442,62.08535,67.44526,20.721786
25.848585,64.31708,68.047874,34.33063
22.586107,62.24392,67.447,27.357805
21.463907,58.467278,61.484554,34.264427
23.170341,60.648884,66.72174,23.929981
16.184153,62.3514,67.33358,25.120674
22.973711,64.18817,67.32014,29.68245
16.720413,63.243538,66.41779,25.490755
16.00027,63.85612,66.66191,19.947918
17.188591,64.59591,67.22002,22.574535
16.660854,64.33661,64.77314,18.63648
18.83717,63.96725,65.98888,22.510414
17.142162,64.29229,67.45933,25.639341
15.829812,63.928757,66.874435,19.966303
14.375278,63.990482,67.64624,15.800731
12.216332,59.927597,61.308754,24.330708
15.00169,63.736572,66.987656,23.939465
10.695354,62.37015,66.59088,26.312725
12.501151,64.13123,67.17408,31.10001
13.38068,64.89466,66.91608,33.791447
15.037141,64.225136,67.03059,28.963436
15.099532,65.49272,67.64987,38.246655
16.503317,64.03027,67.822495,40.69641
13.081883,61.81,67.165955,29.540272
15.755601,63.209576,68.016335,20.778708
18.522396,64.98386,68.2375,24.881144
19.732811,65.79102,68.495285,41.281757
20.068592,65.31383,67.39466,48.430527
18.576817,64.07177,67.04581,46.514957
22.85399,65.08723,68.86605,50.3056
26.627699,64.60653,68.49377,49.35319
22.79251,65.52556,68.70881,52.361263
33.404842,66.23124,68.84901,52.160595
54.597103,67.44246,69.56571,51.952606
43.482708,65.2457,67.89591,44.98629
30.478437,66.52852,68.06049,48.45172
22.36045,62.90221,68.186134,45.643036
30.687864,66.017204,67.78527,44.00939
64.39054,68.52011,68.70453,45.565273
63.470955,68.27271,68.02771,53.520096
63.80702,65.76661,67.54011,53.067898
67.11446,66.33399,67.56527,54.870365
65.4766,66.554855,68.1462,57.472748
66.90924,66.46709,67.67852,55.23027
66.542694,66.2759,67.58925,55.065582
66.07642,66.552155,67.821465,55.29422
69.108376,65.98711,68.20485,54.42444
66.75507,66.452614,68.1437,54.439194
67.5436,62.798,62.262608,55.413498
68.06544,66.26078,65.83187,55.12134
67.63602,66.3586,67.3334,55.884247
65.334724,65.79044,66.683655,55.177067
68.95959,66.55161,67.36321,56.42008
68.453964,66.623924,67.44195,53.471817
69.11354,66.67929,67.03179,54.864594
67.32839,66.96018,67.70011,55.26458
68.20208,67.178,67.44818,56.033287
67.928894,66.95121,60.98315,55.464874
68.29744,68.220085,66.99389,54.76985
66.10934,67.140335,67.69097,52.715046
67.56156,66.29887,68.418434,54.884216
67.225494,66.62695,66.31882,54.283905
66.77527,66.30892,67.9762,55.586063
68.421974,66.69006,67.77603,57.737514
69.09051,66.75082,67.1702,56.787495
67.06169,66.7367,67.935524,55.736744
67.536095,62.44895,67.52008,51.051804
66.65157,65.826454,69.34782,55.105366
67.842064,66.03802,67.84629,54.80397
66.935135,65.87493,67.9932,54.437366
67.974045,66.293434,67.06864,56.253338
67.93397,65.967125,67.814125,54.05148
65.89099,66.130646,62.4653,55.935623
67.65514,64.15481,54.436584,56.26899
69.52138,66.91703,62.454597,57.662464
65.56821,66.35643,61.512627,56.497982
66.48352,68.34572,66.10668,58.254253
67.45233,64.182915,63.254097,50.49577
65.51124,67.35947,65.98549,55.859974
65.449455,67.15903,65.70549,59.80085
66.49578,66.26852,66.51165,59.66412
64.60515,63.836166,53.13262,59.411552
67.951,65.53932,62.869205,61.456978
66.27994,63.581512,63.79629,55.029778
66.21695,66.24122,68.098145,58.692913
66.29276,65.925,65.48206,58.133186
68.864876,65.85909,66.04869,60.659187
65.33211,66.330986,66.683754,61.76239
65.492096,67.20581,64.522385,63.498978
64.669624,64.83301,67.433334,61.063274
66.43452,65.85156,67.807915,59.450138
17.871735,26.043758,23.29889,17.977234
68.88855,67.50491,65.93855,60.68982
63.04222,61.78153,61.250328,56.32612
64.85849,66.104225,65.793434,58.822926
65.65864,65.36483,64.00338,56.901722
66.360725,65.1822,65.41527,57.64042
65.50385,65.02114,67.53527,57.630295
65.81061,65.070015,64.67449,58.7558
63.258858,63.547466,64.92532,61.583965
64.93214,64.46951,66.8688,58.44552
64.03691,64.93953,57.808,58.86968
61.88546,66.97373,61.737106,60.986935
64.60704,66.06768,63.940445,60.411633
64.726746,65.49942,64.13968,60.615
64.58676,66.106995,67.79371,59.36358
67.02228,65.531204,60.079414,60.702637
61.134895,65.1051,59.316673,58.980324
65.89853,67.51982,64.67332,55.71227
60.73514,66.14781,67.87275,58.342697
67.509705,65.54788,68.487785,60.61776
65.48959,65.03174,64.75883,61.27043
61.21903,66.992,66.48558,59.543655
63.215183,66.54217,68.386314,59.930763
58.766605,66.74491,65.31203,62.277294
63.368626,65.39858,66.48992,57.977516
65.83504,66.011826,66.72948,54.55395
64.13751,65.92878,65.947914,56.07381
59.501144,64.66927,67.46042,56.47832
58.97639,64.798386,61.308796,55.02749
61.97844,67.64541,65.76473,56.974922
61.21972,66.854614,65.594986,54.855907
55.015244,63.838078,65.06972,55.588356
65.46357,66.751305,66.103035,58.730145
61.784767,65.59677,65.61248,55.61014
57.440647,65.30281,67.37492,56.321728
64.153656,65.681305,65.2105,55.103436
56.99134,65.49434,66.52316,57.210052
54.044357,64.22144,67.614685,51.0013
55.40921,64.86413,68.03508,54.23457
58.970287,63.166225,63.955276,56.19434
59.846676,62.871216,65.42663,54.51765
62.08944,65.037125,67.14975,53.827354
59.620728,66.021805,67.31472,52.669075
61.743385,58.320694,65.199425,49.687565
62.166428,63.88421,65.42679,51.972572
57.621136,65.64191,65.91718,51.764275
61.93806,62.099133,64.37161,55.14807
61.40234,63.950462,66.85591,51.192097
61.277817,59.99918,65.40842,52.59959
60.311893,61.82026,68.78517,54.008186
63.38764,62.69222,67.42648,50.620403
63.84156,62.535168,66.31609,53.34732
62.07845,63.078617,67.759636,54.269287
59.774082,63.408634,66.265366,55.202003
65.14316,64.120445,66.33774,56.19166
61.884293,61.863426,65.53122,52.830257
64.33578,64.43257,66.55629,52.994404
63.93808,64.3555,65.38507,57.705196
63.38926,64.298615,65.8728,56.792458
64.90499,65.83928,67.81255,57.14438
62.46196,63.485966,66.96455,56.08802
64.54864,66.517296,68.50234,56.92664
66.030464,64.77048,67.5952,56.32902
66.585724,65.68771,67.24126,57.680798
65.439384,65.39138,67.56962,56.031826
66.87418,65.90037,68.04512,56.483326
65.423546,65.6348,67.18823,56.841736
65.77069,66.24329,67.237236,57.88096
65.38781,65.145226,67.07236,55.79365
65.451675,64.11081,67.70732,54.89532
66.30741,64.454094,67.63837,53.94781
66.10611,62.461044,67.002106,52.695538
67.31252,64.800766,68.18595,53.812386
65.00719,64.14965,64.582924,53.413754
64.84694,66.137146,65.633125,53.9751
67.3897,64.24347,65.02195,54.11156
67.56576,65.1482,64.75491,54.255684
66.98098,65.51893,65.68979,52.170612
66.84117,65.50181,63.538868,52.169823
68.010414,66.57039,64.4635,52.055325
68.10356,66.20804,63.588657,51.756733
68.61618,66.46558,60.475395,50.372887
67.990395,64.227036,38.601204,51.021427
69.007484,65.364204,31.489624,51.09584
69.26695,65.55606,26.438324,50.746334
68.09121,66.71384,22.845078,52.28049
68.795525,66.4775,18.415224,52.556152
67.604965,66.9984,18.952171,51.516247
67.03382,63.861755,19.280611,52.36689
68.33912,66.68926,24.979792,53.244156
66.95379,65.425316,26.008379,54.295113
66.70178,65.93805,25.954517,54.592064
65.65544,67.099655,32.23317,54.71711
67.59195,67.084015,42.722946,54.089886
65.67334,64.96645,35.07079,49.806717
67.22806,64.407524,24.983498,52.28816
67.0367,65.79295,30.14719,52.650124
66.640625,65.967545,27.912642,53.234417
67.028,66.34391,28.26025,52.27755
66.15306,65.87792,28.800169,50.463425
66.26363,66.87024,41.768116,50.819492
65.17618,67.97914,61.866173,52.173176
65.51445,66.240486,67.02044,51.8709
66.15093,65.10495,67.76023,50.63574
